Sentence,Labels
"The white person has short wavy hair. The person had a shirt, violet skirt and green sandals. The person is wear a scarf with the color orange.","{'race': 'white', 'gender': 'NA', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'shirt', 'top_color': 'NA', 'bottom': 'skirt', 'bottom_color': 'violet', 'footwear': 'sandals', 'footwear_color': 'green', 'accessory': 'scarf', 'accessory_color': 'orange'}"
"A male described as caucasian, in a suit with the color white and shorts, that has long brown wavy hair. He is wearing black earrings.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'suit', 'top_color': 'white', 'bottom': 'shorts', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'earrings', 'accessory_color': 'black'}"
A caucasian male has short hair. He with a red blouse and black pants. He has belt with the color blue.,"{'race': 'caucasian', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'blouse', 'top_color': 'red', 'bottom': 'pants', 'bottom_color': 'black', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'belt', 'accessory_color': 'blue'}"
"A white person in orange shirt and green shoes, has long straight hair. The person also has green belt.","{'race': 'white', 'gender': 'NA', 'hair_style': 'straight', 'hair_color': 'NA', 'hair_len': 'long', 'top': 'shirt', 'top_color': 'orange', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'green', 'accessory': 'belt', 'accessory_color': 'green'}"
"That asian woman, middle gray hair, a white jacket, blue jeans and white sneakers, is wearing a violet necklace.","{'race': 'asian', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'gray', 'hair_len': 'middle', 'top': 'jacket', 'top_color': 'white', 'bottom': 'jeans', 'bottom_color': 'blue', 'footwear': 'sneakers', 'footwear_color': 'white', 'accessory': 'necklace', 'accessory_color': 'violet'}"
"The caucasian woman is wearing a dress with the color black and jeans with the color green, has gray wavy hair.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'gray', 'hair_len': 'NA', 'top': 'dress', 'top_color': 'black', 'bottom': 'jeans', 'bottom_color': 'green', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'NA', 'accessory_color': 'NA'}"
"A caucasian woman with white kinky hair, has a orange dress, black pants and red slippers, who is wearing a white bracelet.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'white', 'hair_len': 'NA', 'top': 'dress', 'top_color': 'orange', 'bottom': 'pants', 'bottom_color': 'black', 'footwear': 'slippers', 'footwear_color': 'red', 'accessory': 'bracelet', 'accessory_color': 'white'}"
"That white man, curly hair, blue tanktop, shorts and green sneakers, is wearing a pair of violet glasses.","{'race': 'white', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'NA', 'hair_len': 'NA', 'top': 'tanktop', 'top_color': 'blue', 'bottom': 'shorts', 'bottom_color': 'NA', 'footwear': 'sneakers', 'footwear_color': 'green', 'accessory': 'glasses', 'accessory_color': 'violet'}"
"The woman, long gray kinky hair, a red T-shirt and violet skirt, is wearing a pair of violet sunglasses.","{'race': 'NA', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'gray', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'red', 'bottom': 'skirt', 'bottom_color': 'violet', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'sunglasses', 'accessory_color': 'violet'}"
"The person with a green tanktop, black pants and yellow sneakers, has short kinky hair. The person also has a orange ring.","{'race': 'NA', 'gender': 'NA', 'hair_style': 'kinky', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'green', 'bottom': 'pants', 'bottom_color': 'black', 'footwear': 'sneakers', 'footwear_color': 'yellow', 'accessory': 'ring', 'accessory_color': 'orange'}"
"A white person with short brown straight hair, weared jacket with the color white, green pants and orange sandals, who carries a black handbag.","{'race': 'white', 'gender': 'NA', 'hair_style': 'straight', 'hair_color': 'brown', 'hair_len': 'short', 'top': 'jacket', 'top_color': 'white', 'bottom': 'pants', 'bottom_color': 'green', 'footwear': 'sandals', 'footwear_color': 'orange', 'accessory': 'handbag', 'accessory_color': 'black'}"
"The caucasian female wears green jumper and black trousers, has long blond kinky hair. The person also is wearing a pair of white sunglasses.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'blond', 'hair_len': 'long', 'top': 'jumper', 'top_color': 'green', 'bottom': 'trousers', 'bottom_color': 'black', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'sunglasses', 'accessory_color': 'white'}"
"That person, with trousers and shoes with the color black, that has long gray hair. The person has red belt.","{'race': 'NA', 'gender': 'NA', 'hair_style': 'NA', 'hair_color': 'gray', 'hair_len': 'long', 'top': 'NA', 'top_color': 'NA', 'bottom': 'trousers', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'black', 'accessory': 'belt', 'accessory_color': 'red'}"
"The white female with a shirt with the color blue, trousers and white shoes, has long curly hair. The person also is wearing a pair of green glasses.","{'race': 'white', 'gender': 'female', 'hair_style': 'curly', 'hair_color': 'NA', 'hair_len': 'long', 'top': 'shirt', 'top_color': 'blue', 'bottom': 'trousers', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'white', 'accessory': 'glasses', 'accessory_color': 'green'}"
"A man described as white, had a blue shirt, pants with the color orange and violet sandals, that has blond hair. He is wearing a pair of violet sunglasses.","{'race': 'white', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'shirt', 'top_color': 'blue', 'bottom': 'pants', 'bottom_color': 'orange', 'footwear': 'sandals', 'footwear_color': 'violet', 'accessory': 'sunglasses', 'accessory_color': 'violet'}"
"A female described as caucasian, wears yellow dress and violet sandals, that has middle hair. She is wearing a pair of green glasses.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'NA', 'hair_len': 'middle', 'top': 'dress', 'top_color': 'yellow', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'sandals', 'footwear_color': 'violet', 'accessory': 'glasses', 'accessory_color': 'green'}"
"The woman described as white, in a red blouse, skirt with the color white and orange sneakers, that has middle blond wavy hair. She is wearing a bracelet with the color yellow.","{'race': 'white', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'middle', 'top': 'blouse', 'top_color': 'red', 'bottom': 'skirt', 'bottom_color': 'white', 'footwear': 'sneakers', 'footwear_color': 'orange', 'accessory': 'bracelet', 'accessory_color': 'yellow'}"
"The black woman has white hair. She had a white dress, black skirt and yellow sneakers. She is wearing violet earrings.","{'race': 'black', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'white', 'hair_len': 'NA', 'top': 'dress', 'top_color': 'white', 'bottom': 'skirt', 'bottom_color': 'black', 'footwear': 'sneakers', 'footwear_color': 'yellow', 'accessory': 'earrings', 'accessory_color': 'violet'}"
"A black woman has short gray hair. She wears orange suit, violet shorts and yellow sandals. She has belt.","{'race': 'black', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'gray', 'hair_len': 'short', 'top': 'suit', 'top_color': 'orange', 'bottom': 'shorts', 'bottom_color': 'violet', 'footwear': 'sandals', 'footwear_color': 'yellow', 'accessory': 'belt', 'accessory_color': 'NA'}"
"The black male, blond straight hair, a jumper, orange shorts and slippers with the color black, is wearing a black bracelet.","{'race': 'black', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'jumper', 'top_color': 'NA', 'bottom': 'shorts', 'bottom_color': 'orange', 'footwear': 'slippers', 'footwear_color': 'black', 'accessory': 'bracelet', 'accessory_color': 'black'}"
"A asian male has blond hair. He weared a jumper with the color black, white shorts and sneakers. He is wearing a pair of blue gloves.","{'race': 'asian', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'jumper', 'top_color': 'black', 'bottom': 'shorts', 'bottom_color': 'white', 'footwear': 'sneakers', 'footwear_color': 'NA', 'accessory': 'gloves', 'accessory_color': 'blue'}"
"The black person, short black kinky hair, black tanktop, blue trousers and green sandals.","{'race': 'black', 'gender': 'NA', 'hair_style': 'kinky', 'hair_color': 'black', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'black', 'bottom': 'trousers', 'bottom_color': 'blue', 'footwear': 'sandals', 'footwear_color': 'green', 'accessory': 'NA', 'accessory_color': 'NA'}"
"That white woman, white kinky hair, orange tanktop and violet jeans, is wearing a red hat.","{'race': 'white', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'white', 'hair_len': 'NA', 'top': 'tanktop', 'top_color': 'orange', 'bottom': 'jeans', 'bottom_color': 'violet', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'hat', 'accessory_color': 'red'}"
"This caucasian man, long gray kinky hair, red blouse, blue jeans and sandals with the color yellow, is wearing a orange necklace.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'gray', 'hair_len': 'long', 'top': 'blouse', 'top_color': 'red', 'bottom': 'jeans', 'bottom_color': 'blue', 'footwear': 'sandals', 'footwear_color': 'yellow', 'accessory': 'necklace', 'accessory_color': 'orange'}"
"That man described as black, with a yellow suit and white trousers, that has brown straight hair. He carries a handbag with the color yellow.","{'race': 'black', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'brown', 'hair_len': 'NA', 'top': 'suit', 'top_color': 'yellow', 'bottom': 'trousers', 'bottom_color': 'white', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'handbag', 'accessory_color': 'yellow'}"
"That male described as black, in a T-shirt with the color black, green jeans and shoes, that has long kinky hair. He is wearing a orange necklace.","{'race': 'black', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'NA', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'black', 'bottom': 'jeans', 'bottom_color': 'green', 'footwear': 'shoes', 'footwear_color': 'NA', 'accessory': 'necklace', 'accessory_color': 'orange'}"
"The male has long gray hair. He is wearing dress with the color black, red pants and orange shoes. He is wearing a pair of violet sunglasses.","{'race': 'NA', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'gray', 'hair_len': 'long', 'top': 'dress', 'top_color': 'black', 'bottom': 'pants', 'bottom_color': 'red', 'footwear': 'shoes', 'footwear_color': 'orange', 'accessory': 'sunglasses', 'accessory_color': 'violet'}"
"The black woman with orange blouse, orange shorts and white slippers, has middle gray kinky hair. The person also has green belt.","{'race': 'black', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'gray', 'hair_len': 'middle', 'top': 'blouse', 'top_color': 'orange', 'bottom': 'shorts', 'bottom_color': 'orange', 'footwear': 'slippers', 'footwear_color': 'white', 'accessory': 'belt', 'accessory_color': 'green'}"
"This caucasian female with middle black wavy hair, in a violet blouse, shorts and green boots, who is wearing a pair of blue gloves.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'middle', 'top': 'blouse', 'top_color': 'violet', 'bottom': 'shorts', 'bottom_color': 'NA', 'footwear': 'boots', 'footwear_color': 'green', 'accessory': 'gloves', 'accessory_color': 'blue'}"
"The asian man with blond hair, is wearing skirt with the color red and boots, who is wearing green earrings.","{'race': 'asian', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'NA', 'top_color': 'NA', 'bottom': 'skirt', 'bottom_color': 'red', 'footwear': 'boots', 'footwear_color': 'NA', 'accessory': 'earrings', 'accessory_color': 'green'}"
"A asian female is wearing a white T-shirt, green skirt and yellow sandals, has middle brown curly hair. The person also is wearing green earrings.","{'race': 'asian', 'gender': 'female', 'hair_style': 'curly', 'hair_color': 'brown', 'hair_len': 'middle', 'top': 'T-shirt', 'top_color': 'white', 'bottom': 'skirt', 'bottom_color': 'green', 'footwear': 'sandals', 'footwear_color': 'yellow', 'accessory': 'earrings', 'accessory_color': 'green'}"
"The caucasian woman, long black wavy hair, a shirt and jeans with the color black, is wearing a red hat.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'long', 'top': 'shirt', 'top_color': 'NA', 'bottom': 'jeans', 'bottom_color': 'black', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'hat', 'accessory_color': 'red'}"
"This asian male, gray kinky hair, yellow shorts and yellow boots, is wearing a hat with the color orange.","{'race': 'asian', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'gray', 'hair_len': 'NA', 'top': 'NA', 'top_color': 'NA', 'bottom': 'shorts', 'bottom_color': 'yellow', 'footwear': 'boots', 'footwear_color': 'yellow', 'accessory': 'hat', 'accessory_color': 'orange'}"
"The caucasian male had shorts with the color violet and green sandals, has middle blond wavy hair. The person also is wearing a white necklace.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'middle', 'top': 'NA', 'top_color': 'NA', 'bottom': 'shorts', 'bottom_color': 'violet', 'footwear': 'sandals', 'footwear_color': 'green', 'accessory': 'necklace', 'accessory_color': 'white'}"
"The caucasian male, middle white hair, blue T-shirt and yellow trousers, has white belt.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'white', 'hair_len': 'middle', 'top': 'T-shirt', 'top_color': 'blue', 'bottom': 'trousers', 'bottom_color': 'yellow', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'belt', 'accessory_color': 'white'}"
"That caucasian man with long blond curly hair, wears a jacket, pants with the color white and white sandals, who is wearing a violet bracelet.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'blond', 'hair_len': 'long', 'top': 'jacket', 'top_color': 'NA', 'bottom': 'pants', 'bottom_color': 'white', 'footwear': 'sandals', 'footwear_color': 'white', 'accessory': 'bracelet', 'accessory_color': 'violet'}"
The asian person has brown kinky hair. The person wears orange dress and white shoes. The person has a violet ring.,"{'race': 'asian', 'gender': 'NA', 'hair_style': 'kinky', 'hair_color': 'brown', 'hair_len': 'NA', 'top': 'dress', 'top_color': 'orange', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'white', 'accessory': 'ring', 'accessory_color': 'violet'}"
"The black man has short white kinky hair. He is wearing tanktop, jeans and yellow boots. He carries a handbag.","{'race': 'black', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'white', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'NA', 'bottom': 'jeans', 'bottom_color': 'NA', 'footwear': 'boots', 'footwear_color': 'yellow', 'accessory': 'handbag', 'accessory_color': 'NA'}"
